headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
Q&A: Zooming Out of the Mac Desktop,2011-03-30,article,,,Technology,['Laptop Computers'],https://gadgetwise.blogs.nytimes.com/2011/03/30/qa-zooming-out-of-the-mac-desktop/,nyt://article/1fd0bf4d-86c8-5189-8157-cb0d210a0be4,By J.d. Biersdorfer
"Victoria Shonfeld, Jon Rotenstreich",1996-09-01,article,News,Society Desk,Style,['Weddings and Engagements'],https://www.nytimes.com/1996/09/01/style/victoria-shonfeld-jon-rotenstreich.html,nyt://article/20102fb4-9ef6-5d54-acf8-c439d6e3e04a,
Events Today,1979-06-03,article,Archives,None,Archives,[],https://www.nytimes.com/1979/06/03/archives/events-today.html,nyt://article/2010b1a2-4677-552f-a590-1baaa8920a2a,
"For Deaf Children, New World of Speech",1992-09-27,article,News,New Jersey Weekly Desk,New York,"['Deafness', 'Education and Schools', 'Children and Youth']",https://www.nytimes.com/1992/09/27/nyregion/for-deaf-children-new-world-of-speech.html,nyt://article/201711bc-8a1a-5808-bcfd-5fd6cda09468,By Susan Stock
Deaf Athlete's Plight: Little Hope After High School,1977-01-16,article,Archives,None,Archives,[],https://www.nytimes.com/1977/01/16/archives/deaf-athletes-plight-little-hope-after-high-school.html,nyt://article/20263eac-34d0-5350-abd8-648cbf0f392d,By Paul Winfield
"After 72 Years, Springfield Gets a Stop Sign",2009-09-03,article,News,0,Arts,"['Soap Operas', 'Television']",https://www.nytimes.com/2009/09/06/arts/television/06kant.html,nyt://article/20509997-6f86-51ac-a11c-89609b0b0100,By Barbara Kantrowitz
DEAF IN MAINSTREAM,1986-06-15,article,News,Westchester Weekly Desk,New York,"['Deafness', 'Sign Language']",https://www.nytimes.com/1986/06/15/nyregion/westchester-journal-deaf-in-mainstream.html,nyt://article/2065ff26-cf02-5526-8b96-af76a346fb03,By Roland Foster Miller
David Lodge's 'Deaf Sentence',2008-10-04,article,News,IHT News,Arts,[],https://www.nytimes.com/2008/10/04/arts/04iht-idbriefs4A.16674913.html,nyt://article/20897548-6f88-5ff2-8a02-7f95703295ff,By Stephen Amidon
Complaint Department: Consumers Are Covered,1999-03-07,article,News,Connecticut Weekly Desk,New York,"['Insurance', 'Consumer Protection']",https://www.nytimes.com/1999/03/07/nyregion/complaint-department-consumers-are-covered.html,nyt://article/208cb808-0794-5667-a1e7-b6bc68ae737e,By Andrea Zimmermann
Swimming; Wharton Goes Out in Style,1991-03-31,article,News,Sports Desk,Sports,"['College Athletics', 'Swimming']",https://www.nytimes.com/1991/03/31/sports/swimming-wharton-goes-out-in-style.html,nyt://article/20d0fd24-38bb-56b7-b445-9b2810d61cd9,"By Frank Litsky, Special To the New York Times"
Practical Traveler; Fewer Barriers For the Disabled,2000-01-30,article,News,Travel Desk,Travel,"['HOTELS AND MOTELS', 'Travel and Vacations', 'Handicapped']",https://www.nytimes.com/2000/01/30/travel/practical-traveler-fewer-barriers-for-the-disabled.html,nyt://article/20fa48a7-5333-5359-bdb6-7ca1dc390576,By Betsy Wade
TRAVEL ADVISORY,1988-04-10,article,News,Travel Desk,Travel,"['Art', 'Travel and Vacations']",https://www.nytimes.com/1988/04/10/travel/travel-advisory-498788.html,nyt://article/210e6590-7c3a-5b85-a2c7-2461e271c2e6,
Article,1978-04-09,article,Archives,None,Archives,[],https://www.nytimes.com/1978/04/09/archives/television-this-week-of-special-interest-channel-information.html,nyt://article/21157b4f-4ae3-5588-8ac2-e6fc916d5195,
THE GUIDE,2003-07-13,article,Schedule,Long Island Weekly Desk,New York,[],https://www.nytimes.com/2003/07/13/nyregion/the-guide-500860.html,nyt://article/219b0f48-a710-5a20-8a80-19995e8090ba,By Barbara Delatiner
Facing Hard Choices As the Disabled Age,2000-01-09,article,News,Money and Business/Financial Desk,Business Day,"['Mental Retardation', 'Personal Finances']",https://www.nytimes.com/2000/01/09/business/facing-hard-choices-as-the-disabled-age.html,nyt://article/21c04ad4-a365-5d80-b947-02a1823cef33,By Bruce Felton
NICARAGUA RELIVES ITS YANKEE PAST,1987-03-22,article,News,Arts and Leisure Desk,Movies,['MOTION PICTURES'],https://www.nytimes.com/1987/03/22/movies/film-nicaragua-relives-its-yankee-past.html,nyt://article/21f62942-0d18-5a62-b772-14c5c7e0ec98,By Stephen Kinzer
"For Deaf Tennis Player, Sound Is No Barrier",2016-11-22,article,News,Sports,Sports,"['Tennis', 'Deafness', 'Disabilities']",https://www.nytimes.com/2016/11/22/sports/tennis/deaf-player-lee-duck-hee-south-korea.html,nyt://article/221efbf9-260b-55fe-98c6-3f93a3ebeb20,By Ben Rothenberg
The Year the Pie and Coffee Ran Out,2007-04-08,article,News,0,Arts,"['DVD (DIGITAL VERSATILE DISK)', 'Television']",https://www.nytimes.com/2007/04/08/arts/television/08lim.html,nyt://article/224e38dc-e5b1-58bc-8f35-cccc56e39dc5,By Dennis Lim
The Oil Rush of '70,1970-03-01,article,Archives,None,Archives,"['Oil (Petroleum) and Gasoline', 'Oil (Petroleum) and Gasoline', 'SUPPLY AND PRODUCTION', 'Oil (Petroleum) and Gasoline', 'SUPPLY AND PRODUCTION', 'Travel and Vacations']",https://www.nytimes.com/1970/03/01/archives/the-oil-rush-of-70-the-oil-rush-of-70.html,nyt://article/2256e6f0-c73f-50d1-b59e-6770352b02c1,By Robert Zelnick
A Long Way to Learn How to Help Those Back in Nepal,2007-01-03,article,News,Metro,New York,[],https://www.nytimes.com/2007/01/03/nyregion/03neediest.html,nyt://article/226519f4-0430-559f-9090-bbe4f1dce91e,By Monica Potts
On Stage,1988-04-08,article,News,Weekend Desk,Theater,"['Vietnam War', 'Theater']",https://www.nytimes.com/1988/04/08/theater/on-stage.html,nyt://article/226d9136-bb0b-5e8d-a08b-dbc978247e4c,Enid Nemy
BROADWAY,1987-02-06,article,News,Weekend Desk,Theater,['Theater'],https://www.nytimes.com/1987/02/06/theater/broadway.html,nyt://article/22862baa-0a72-54db-882f-0ba9017c26e9,By Enid Nemy
BALANCHINE AS SONGWRITER,1982-05-16,article,News,Arts and Leisure Desk,Arts,['Dancing'],https://www.nytimes.com/1982/05/16/arts/balanchine-as-songwriter.html,nyt://article/22ac0f38-c94a-5d60-a0d1-bb65eb5c317a,
Fall TV Schedules Go Back to Basics,1991-05-25,article,News,Cultural Desk,Arts,"['Television', 'SCHEDULES AND TIMETABLES']",https://www.nytimes.com/1991/05/25/arts/fall-tv-schedules-go-back-to-basics.html,nyt://article/230010d7-b571-5e94-beaa-aeda0a8ee515,By Bill Carter
Testing High-Risk Newborns' Hearing,1991-06-30,article,News,Long Island Weekly Desk,New York,"['Ears and Hearing', 'Babies', 'Tests and Testing']",https://www.nytimes.com/1991/06/30/nyregion/testing-highrisk-newborns-hearing.html,nyt://article/230498b8-420f-5527-a47d-dbc985ee5dc7,By Jeanne Kassler
"The Gun Report: March 28, 2014",2014-03-28,article,News,OpEd,Opinion,[],https://nocera.blogs.nytimes.com/2014/03/28/the-gun-report-march-28-2014/,nyt://article/2345ac9d-a22e-5538-b055-8907fd78bb43,By Jennifer Mascia
‘Wonder Woman’ Could Be the Superhero Women in Hollywood Need,2017-06-04,article,News,Business,Business Day,"['Movies', 'Women and Girls', 'Sexual Harassment', 'News and News Media', 'Sex Crimes']",https://www.nytimes.com/2017/06/04/business/media/mediator-wonder-woman-movie-hollywood.html,nyt://article/234b9c6e-59ed-5dfb-a561-2939c35ca280,By Jim Rutenberg
Closed Captioning on Netflix Movies,2011-02-09,article,Question,Business,Technology,['Recordings and Downloads (Video)'],https://www.nytimes.com/2011/02/10/technology/personaltech/10askk.html,nyt://article/23891a68-24a8-5ae1-b057-b7261e3b2e7d,By J. D. Biersdorfer
Q&A: Adding Subtitles to Videos,2013-03-27,article,News,,Technology,"['Computers and the Internet', 'Video Recordings and Downloads']",https://gadgetwise.blogs.nytimes.com/2013/03/27/qa-adding-subtitles-to-videos/,nyt://article/239899b9-aabc-54c6-9ffb-b08e79f75d89,By J.d. Biersdorfer
Deaf Theater Troupes Reel From Federal Cuts,2006-04-12,article,News,The Arts/Cultural Desk,Theater,"['Deafness', 'Finances', 'Budgets and Budgeting', 'Theater']",https://www.nytimes.com/2006/04/12/theater/deaf-theater-troupes-reel-from-federal-cuts.html,nyt://article/239b375b-753b-5e5a-be00-0555dd294236,By Alison Leigh Cowan
NOTES ON SCIENCE; New Resinous Coating Material -- Wide Hearing Impairment,1944-12-24,article,Archives,None,Archives,"['Plastics', 'PAPER, PULP AND PAPER PRODUCTS', 'GENERAL', 'AERONAUTICS', 'AIRCRAFT', 'ACCESSORIES AND PARTS', 'ARSENIC', 'STARCH', 'Epilepsy', 'RESINS', 'WOOD']",https://www.nytimes.com/1944/12/24/archives/notes-on-science-new-resinous-coating-material-wide-hearing.html,nyt://article/23adaaa4-f24e-558f-827a-0f1c05065211,W.K
BUSINESS DIGEST,1985-05-23,article,Summary,Financial Desk,Business Day,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1985/05/23/business/business-digest-260503.html,nyt://article/23ade2a2-ca7b-5286-b71e-3215afdd17a2,
"Paul S. Miller, Advocate for Disabled, Dies at 49",2010-10-21,article,Obituary (Obit),National,U.S.,"['Legal Profession', 'Dwarfism', 'Discrimination', 'Deaths (Obituaries)']",https://www.nytimes.com/2010/10/21/us/21miller.html,nyt://article/23f0a351-41f6-5eb1-a75b-d6f64f4233c7,By Dennis Hevesi
Dogs May Be Banned by Maine Island,1988-10-23,article,News,National Desk,U.S.,['Dogs'],https://www.nytimes.com/1988/10/23/us/dogs-may-be-banned-by-maine-island.html,nyt://article/23fc5036-11a3-5d82-8d54-78e323db2cb0,"By Lyn Riddle, Special To the New York Times"
The Brainy Hearing Aid Extracts Meaning From Noise,2004-08-12,article,News,Circuits,Technology,"['COMPUTER SOFTWARE', 'Artificial Intelligence', 'Hearing Aids', 'Ears and Hearing', 'Computers and the Internet']",https://www.nytimes.com/2004/08/12/technology/news-watch-tools-the-brainy-hearing-aid-extracts-meaning-from-noise.html,nyt://article/240fdf45-da8a-5732-b103-b486a439eabe,By Adam Baer
Celebrating Art and Wine in Cutchogue,2005-07-17,article,News,Long Island Weekly Desk,New York,[],https://www.nytimes.com/2005/07/17/nyregion/long-island-journal-celebrating-art-and-wine-in-cutchogue.html,nyt://article/241bb8be-c33e-595d-ae4f-eedad452fde6,By Marcelle S. Fischler
Television This Week,1977-11-13,article,Archives,None,Archives,['Art'],https://www.nytimes.com/1977/11/13/archives/television-this-week.html,nyt://article/244a2781-2fe0-5d57-b1c2-e1d2908c101d,
"Hearing Impaired, but Ready to Work",2005-01-23,article,News,Westchester Weekly Desk,New York,"['Deafness', 'Vocational Training']",https://www.nytimes.com/2005/01/23/nyregion/in-business-hearing-impaired-but-ready-to-work.html,nyt://article/24835ff4-a3e7-566e-b972-cead0e6cf811,By Jeff Grossman
NEW GROUP AIDS JAPANESE STUDENTS,1986-04-27,article,News,Westchester Weekly Desk,New York,"['Education and Schools', 'Japanese-Americans', 'Mental Retardation']",https://www.nytimes.com/1986/04/27/nyregion/new-group-aids-japanese-students.html,nyt://article/24945c48-70c6-5dcd-b050-da67fb80733e,By Linda Spear
"WESTCHESTER JOURNAL;
BEYOND HEARING AIDS",1986-02-09,article,News,Westchester Weekly Desk,New York,['Ears and Hearing'],https://www.nytimes.com/1986/02/09/nyregion/westchester-journal-beyond-hearing-aids.html,nyt://article/24b730e0-2f30-5749-b431-c856ffc96dbb,By Rhoda M. Gilinsky
COURT TO DECIDE CASE ON SEX BIAS,1983-02-23,article,News,National Desk,U.S.,"['Sex', 'GROVE CITY (PA)', 'Colleges and Universities', 'Suits and Litigation', 'Civil Rights', 'Discrimination', 'Railroads', 'Federal Aid (US)', 'Handicapped', 'Scholarships and Fellowships']",https://www.nytimes.com/1983/02/23/us/court-to-decide-case-on-sex-bias.html,nyt://article/24ed851c-ebfc-57b8-89e1-3eec77758633,Special to the New York Times
NBC-TV Announces Its Fall Season,1991-03-21,article,News,Cultural Desk,Arts,['Television'],https://www.nytimes.com/1991/03/21/arts/nbc-tv-announces-its-fall-season.html,nyt://article/2587320b-f9c4-54e4-9ad9-173a2f195014,By Glenn Collins
Elizabeth W. Lozier Is Married,1977-07-10,article,Archives,None,Archives,[],https://www.nytimes.com/1977/07/10/archives/elizabeth-w-lozier-is-married.html,nyt://article/25cff686-6b1a-5871-ae8f-72cd1fa4cc2f,
Creating Captions on YouTube Videos,2014-08-08,article,Question,Business,Technology,"['Computers and the Internet', 'Video Recordings, Downloads and Streaming']",https://www.nytimes.com/2014/08/08/technology/personaltech/creating-captions-on-youtube-videos.html,nyt://article/260d9a08-16da-5c70-9c03-e023952ad4d9,By J. D. Biersdorfer
NEW JERSEY GUIDE,1993-03-21,article,News,New Jersey Weekly Desk,New York,['NO INDEX TERMS'],https://www.nytimes.com/1993/03/21/nyregion/new-jersey-guide.html,nyt://article/26193871-b901-5e34-bccf-80da9cc07d8e,By Mary L. Emblen
"Off New York Streets, Film Piracy Is Online",2008-04-14,article,News,Business,Business Day,"['Counterfeit Merchandise', 'Computers and the Internet', 'MOTION PICTURES', 'COPYRIGHTS']",https://www.nytimes.com/2008/04/14/business/media/14piracy.html,nyt://article/2691d7a2-f92a-5eb1-ae3c-be1fe0d6e2ee,By Eric A. Taub
News of Music; NOV. 4 GALA TO HONOR GEORGE LONDON,1981-09-17,article,News,Cultural Desk,Arts,"['Music', 'CONCERTS AND RECITALS', 'Opera', 'Awards, Decorations and Honors']",https://www.nytimes.com/1981/09/17/arts/news-of-music-nov-4-gala-to-honor-george-london.html,nyt://article/2693bb4d-37f8-5be3-8600-c8ab2f2b99c6,By Peter G. Davis
Q and A,1992-03-29,article,Question,Travel Desk,Travel,['NO INDEX TERMS'],https://www.nytimes.com/1992/03/29/travel/q-and-a-169692.html,nyt://article/26992676-53e2-5ea6-b78d-29975de1c434,By Carl Sommers
"From Kansas to Giants, a Pioneer’s Trail of Wins and Wit",2014-10-22,article,News,Sports,Sports,['Baseball'],https://www.nytimes.com/2014/10/23/sports/baseball/world-series-2014-a-silent-link-between-the-giants-and-kansas-city.html,nyt://article/270b9f6a-8ab5-551b-ba97-1d11211229ad,By David Waldstein
A LIVELIER SOVIET TV KEEPS THE VIEWER'S IN MIND,1987-01-15,article,News,Cultural Desk,Arts,"['Television', 'Sign Language', 'News and News Media', 'Ears and Hearing']",https://www.nytimes.com/1987/01/15/arts/a-livelier-soviet-tv-keeps-the-viewer-s-in-mind.html,nyt://article/27273175-1d72-5f84-805e-2396b12eab4b,"By Bill Keller, Special To the New York Times"
Study Warns of Hearing Loss From Music Players,2008-10-12,article,News,Business,Technology,"['Digital Audio Players', 'iPod', 'Ears and Hearing']",https://www.nytimes.com/2008/10/13/technology/13noise.html,nyt://article/272801fd-72f3-5cac-b0d2-714d75d10291,By Stephen Castle
"NEW JERSEY Q & A: ROSE MARIE WADE;

Helping the Deaf in Fighting Addiction",1990-10-14,article,News,New Jersey Weekly Desk,New York,"['Drug Abuse and Traffic', 'Deafness']",https://www.nytimes.com/1990/10/14/nyregion/new-jersey-q-a-rose-marie-wade-helping-the-deaf-in-fighting.html,nyt://article/274263eb-4114-56e9-8de4-c71ed1cf4178,By Susan Rosenbaum
"James Marsters, Deaf Inventor, Dies at 85",2009-08-23,article,Obituary (Obit),National,U.S.,"['Telephones and Telecommunications', 'Deafness', 'Deaths (Obituaries)']",https://www.nytimes.com/2009/08/23/us/23marsters.html,nyt://article/274a9d66-9d30-554a-bc39-df1eacc230ab,By Dennis Hevesi
Movies,2006-01-29,article,News,Television,Arts,[],https://www.nytimes.com/2006/01/29/arts/television/critics-choice-movies.html,nyt://article/2878e283-b06f-5e53-8c11-e216cac121e6,By Anita Gates
BENEFITS,1999-05-02,article,Schedule,Society Desk,Style,[],https://www.nytimes.com/1999/05/02/style/benefits-476080.html,nyt://article/288d112f-9373-5a7e-a6e7-36b5a9cf211c,
Looking for the Right Solution to Hearing Problems,2013-03-06,article,Question,Styles,Booming,"['Baby Boomers', 'Hearing Aids', 'Deafness', 'Age, Chronological']",https://www.nytimes.com/2013/03/06/booming/looking-for-the-right-solution-to-hearing-problems.html,nyt://article/28ea315d-2d97-5b3e-826c-ef608f939ed2,By The New York Times
Quality Films Brush Away The Fluff,2002-08-30,article,News,"Movies, Performing Arts/Weekend Desk",Movies,['MOTION PICTURES'],https://www.nytimes.com/2002/08/30/movies/critic-s-notebook-quality-films-brush-away-the-fluff.html,nyt://article/28ea3f4c-4591-5259-8313-83adb4dcad2d,By Stephen Holden
You Think It’s Easy to Schlep Those Cases in Four-Inch Heels?,2008-02-13,article,News,Culture,Arts,"['Models (Professional)', 'Television']",https://www.nytimes.com/2008/02/13/arts/television/13deal.html,nyt://article/28f47c8d-844b-5d0c-836f-acf2e19fb5fd,By Edward Wyatt
Accomplices in Love and Vengeance,2002-06-30,article,News,Arts and Leisure Desk,Movies,['MOTION PICTURES'],https://www.nytimes.com/2002/06/30/movies/film-accomplices-in-love-and-vengeance.html,nyt://article/28f820d3-e17a-5384-acf0-011f3bb7a0a4,By Laura Winters
"ENDING AN ERA, WALLACE ANNOUNCES HE WILL RETIRE",1986-04-03,article,News,National Desk,U.S.,"['POLITICS AND GOVERNMENT (1983)', 'BLACKS (IN US)', 'Biographical Information', 'Governors (US)', 'Retirement']",https://www.nytimes.com/1986/04/03/us/ending-an-era-wallace-announces-he-will-retire.html,nyt://article/29358a5a-8bf0-5bb7-a204-71df00b85280,"By William E. Schmidt, Special To the New York Times"
CALENDAR OF EVENTS: SHOWCASES OF DESIGN,1983-09-29,article,News,Home Desk,Home & Garden,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1983/09/29/garden/calendar-of-events-showcases-of-design.html,nyt://article/29660c97-24db-5e1d-a35b-c1dd07f9f589,
Attacks Leave New Obstacles For Disabled,2001-09-22,article,News,National Desk,U.S.,"['World Trade Center (NYC)', 'AIRLINES AND AIRPLANES', 'Pentagon Building', 'Missing Persons', 'Hijacking', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE', 'Handicapped']",https://www.nytimes.com/2001/09/22/us/a-nation-challenged-the-disabled-attacks-leave-new-obstacles-for-disabled.html,nyt://article/2979376b-7f84-53a2-bf13-789080145634,By Tamar Lewin
Mailbox: How About Money for Poets?,1978-03-19,article,Archives,None,Archives,"['Roads and Traffic', 'Accidents and Safety', 'Automobile Racing']",https://www.nytimes.com/1978/03/19/archives/mailbox-how-about-money-for-poets-handicaps-no-barrier-to-those-who.html,nyt://article/29dc7f2f-6211-52f8-b11c-49ae251d44a6,
"Christmas Dinner For 1,000",2001-12-24,article,Op-Ed,Editorial Desk,Opinion,['Homeless Persons'],https://www.nytimes.com/2001/12/24/opinion/christmas-dinner-for-1000.html,nyt://article/2a0bb8e7-b246-5f63-b979-1bd4364ddf18,By Bob Herbert
A Public Phone Aid For Hearing Impaired,1988-10-15,article,News,Financial Desk,Business Day,"['Deafness', 'TELEPHONES', 'INVENTIONS AND INVENTORS']",https://www.nytimes.com/1988/10/15/business/patents-a-public-phone-aid-for-hearing-impaired.html,nyt://article/2a5d17a4-ed36-5c23-9ed0-0579613939ce,By Edmund Andrews
WEEKENDER GUIDE,1986-10-24,article,News,Weekend Desk,Arts,['Entertainment and Amusements'],https://www.nytimes.com/1986/10/24/arts/weekender-guide.html,nyt://article/2af3beb6-3822-5aa4-86f1-4d53f513e279,
Parks Book Aids the Disabled,1988-05-12,article,News,Sports Desk,Sports,"['Parks and Other Recreation Areas', 'National Parks, Monuments and Seashores', 'Handicapped']",https://www.nytimes.com/1988/05/12/sports/outdoors-parks-book-aids-the-disabled.html,nyt://article/2b090d65-77aa-5a01-a44a-adb2e32afce0,By Nelson Bryant
U.S. AGENCIES LAGGING IN WORK SAFEGUARDS,1978-06-22,article,Archives,None,Archives,[],https://www.nytimes.com/1978/06/22/archives/new-jersey-pages-us-agencies-lagging-in-work-safeguards-wide.html,nyt://article/2b378359-8275-584d-b9f0-724d45d4aa29,By Philip Shabecoff Special to The New York Times
Answers From a Guidance Counselor,2009-09-09,article,News,Metro,New York,[],https://cityroom.blogs.nytimes.com/2009/09/09/answers-from-a-guidance-counselor/,nyt://article/2b57d5e9-1b96-520d-b33d-e1f79ec077d8,By The New York Times
"Examining the Life of Tess Goell, a Pioneering Archaeologist",2006-03-25,article,Review,The Arts/Cultural Desk,Arts,['Television'],https://www.nytimes.com/2006/03/25/arts/television/examining-the-life-of-tess-goell-a-pioneering-archaeologist.html,nyt://article/2bd73f83-aef0-5cfb-9c07-7679931ef633,By Anita Gates
"From Your Mouth to Your Screen, Transcribing Takes the Next Step",2019-10-02,article,News,SpecialSections,Technology,"['Voice Recognition Systems', 'Electronic Health Records', 'Artificial Intelligence', 'Privacy', 'Start-ups']",https://www.nytimes.com/2019/10/02/technology/automatic-speech-transcription-ai.html,nyt://article/2c01fc7e-6068-5639-aef3-95fd0f8d8749,By John Markoff
The Morning Buzz: Six Years Later,2007-09-11,article,News,Metro,New York,[],https://cityroom.blogs.nytimes.com/2007/09/11/the-morning-buzz-six-years-later/,nyt://article/2c2bb1a0-5c9a-58fc-b43c-3932ed69ebfc,By Sewell Chan
"British Tourist, Kidnapped in Kenya, May Be in Central Somalia",2011-09-19,article,News,Foreign,World,"['Kidnapping', 'Piracy at Sea']",https://www.nytimes.com/2011/09/19/world/africa/somali-pirate-gang-may-be-holding-british-tourist.html,nyt://article/2c567735-1660-5146-adfd-70dfaad8f112,By Mohamed Ibrahim and Jeffrey Gettleman
Mostly Stunts and Games in Chicago,1993-06-03,article,News,Financial Desk,Business Day,"['EXPOSITIONS AND FAIRS', 'Electronics', 'VIDEO GAMES', 'Telephones and Telecommunications', 'CONSUMER ELECTRONICS SHOW']",https://www.nytimes.com/1993/06/03/business/mostly-stunts-and-games-in-chicago.html,nyt://article/2cc6064b-525c-536c-aa3e-0e47eef584db,By Barnaby J. Feder
"Sarah P. Sword, Kenneth Lazarus",1994-05-15,article,News,Society Desk,Style,['Weddings and Engagements'],https://www.nytimes.com/1994/05/15/style/weddings-sarah-p-sword-kenneth-lazarus.html,nyt://article/2cd8c199-d87c-5e0b-b908-263b91b93071,
OUT-OF-TOWN DANCERS WELCOMED ANEW,1983-08-21,article,News,Arts and Leisure Desk,Arts,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1983/08/21/arts/out-of-town-dancers-welcomed-anew.html,nyt://article/2cf01025-0def-55cd-a0d0-ebb96c3ac87e,By Jennifer Dunning
Ban on Hearing Aids Is Forcing Out Veteran New York City Police Officers,2011-06-20,article,News,Metro,New York,"['Discrimination', 'Police', 'Hearing Aids']",https://www.nytimes.com/2011/06/20/nyregion/ny-enforces-ban-on-police-officers-using-hearing-aids.html,nyt://article/2cf27025-fa2e-53b4-aa19-a2383b1ab2d5,By Joseph Goldstein
"Same-Sex Marriage, Eh?",2003-06-19,article,News,Readers' Opinions,readersopinions,"['Homosexuality', 'Cellular Telephones']",https://www.nytimes.com/2003/06/19/readersopinions/samesex-marriage-eh.html,nyt://article/2d0a0957-17e2-5345-82c6-25c377e99428,By Nytimes.com
Article 2002042092634355881 -- No Title,2002-04-20,article,News,None,U.S.,[],https://www.nytimes.com/2002/04/20/national/resources/article-2002042092634355881-no-title.html,nyt://article/2d11cf17-4870-5bd7-8a2b-341de1570899,By
Scouting; Share Alike,1982-06-26,article,News,Sports Desk,Sports,"['Philanthropy', 'PROFESSIONAL ATHLETICS', 'Basketball']",https://www.nytimes.com/1982/06/26/sports/scouting-share-alike.html,nyt://article/2d131d74-e103-5c19-9d57-c0a1168ba8c6,By Lawrie Mifflin and Michael Katz
Television,1978-04-29,article,Archives,None,Archives,[],https://www.nytimes.com/1978/04/29/archives/television.html,nyt://article/2d743ad0-7a48-554a-b508-7ffd40955ef8,
A Haven for the Deaf Draws Federal Scrutiny Over Potential Discrimination,2013-04-29,article,News,National,U.S.,"['Disabilities', 'Public and Subsidized Housing', 'Deafness', 'Discrimination', 'Federal Aid (US)', 'Elderly']",https://www.nytimes.com/2013/04/29/us/arizona-haven-for-deaf-faces-discrimination-charges.html,nyt://article/2d75ec7e-a2dd-57c8-b3a5-ff9298d29003,By Fernanda Santos
Julie Osier Is Bride of an Editor,1974-10-07,article,Archives,None,Archives,[],https://www.nytimes.com/1974/10/07/archives/julie-osler-is-bride-of-an-editor.html,nyt://article/2d7cd1e5-d70a-57ad-b470-b5bdc7d8143a,
"Is That the Fire Alarm? No, Just a Co-Worker",2005-07-10,article,Interview,SundayBusiness,Business Day,['Speech'],https://www.nytimes.com/2005/07/10/business/yourmoney/is-that-the-fire-alarm-no-just-a-coworker.html,nyt://article/2d9e5e35-aee3-51dc-9171-4d5585db0d2f,By Matt Villano
Disabled Teachers Push for Acceptance,1979-04-22,article,Archives,None,Archives,"['Education and Schools', 'SPECIAL EDUCATION (FOR THE BLIND, HANDICAPPED, ETC)', 'Education and Schools', 'Teachers and School Employees']",https://www.nytimes.com/1979/04/22/archives/disabled-teachers-push-for-acceptance.html,nyt://article/2e0c7612-488f-5456-a7ff-4d472a67f492,By Barbara Aiello
BILL BARRING BIAS AGAINST DISABLED HOLDS WIDE IMPACT,1989-08-14,article,News,National Desk,U.S.,"['LABOR', 'Transportation', 'TELEPHONES', 'ACQUIRED IMMUNE DEFICIENCY SYNDROME (AIDS)', 'Transit Systems', 'Law and Legislation', 'Regulation and Deregulation of Industry', 'Blindness', 'RETAIL STORES AND TRADE', 'Deafness', 'United States Economy', 'Elevators and Escalators', 'Suits and Litigation', 'Discrimination', 'Civil Rights', 'BATHROOMS', 'Buildings (Structures)', 'Handicapped']",https://www.nytimes.com/1989/08/14/us/bill-barring-bias-against-disabled-holds-wide-impact.html,nyt://article/2e7ce06f-d9e0-54b9-a2e8-6edea0f24123,"By Susan F. Rasky, Special To the New York Times"
Technology; A Wider Work Force by Computer,1990-12-16,article,News,Financial Desk,Business Day,"['SOFTWARE PRODUCTS', 'PERSONAL COMPUTERS', 'DATA PROCESSING (COMPUTERS)', 'Handicapped']",https://www.nytimes.com/1990/12/16/business/technology-a-wider-work-force-by-computer.html,nyt://article/2e84d06d-3edb-5b46-b28b-a2e85ca2c507,By Glenn Rifkin
Books for Deaf Find a Wider Market,1988-04-21,article,News,Cultural Desk,Books,"['Deafness', 'Books and Literature', 'Book Trade']",https://www.nytimes.com/1988/04/21/books/books-for-deaf-find-a-wider-market.html,nyt://article/2ed45c22-efd6-5689-9f00-8146acfc8ba4,By Edwin McDowell
The Latest Poll,2004-09-07,article,Op-Ed,Editorial Desk,Opinion,"['PUBLIC OPINION', 'Presidential Election of 2004']",https://www.nytimes.com/2004/09/07/opinion/the-latest-poll.html,nyt://article/2efcc1e2-e68e-573c-b5ad-01ed6ad7a471,By Lee Kalcheim
'PROMISES' PROVES AN UNWISE CHOICE,1984-09-23,article,Review,Westchester Weekly Desk,New York,"['Reviews', 'Theater']",https://www.nytimes.com/1984/09/23/nyregion/theater-promises-proves-an-unwise-choice.html,nyt://article/2f1f393b-cd56-5889-801a-4e6672971573,By Alvin Klein
"Rapper Is Contrite, but Still Gets Year in Jail",2007-09-08,article,News,Metro,New York,"['Prisons and Prisoners', 'Rap Music', 'Music']",https://www.nytimes.com/2007/09/08/nyregion/08foxy.html,nyt://article/2f2272fc-023f-5c53-83cf-8d2a62bb97c7,By Anemona Hartocollis
POLITICAL ACTION URGED FOR DEAF,1982-08-08,article,News,Connecticut Weekly Desk,New York,"['Deafness', 'Lobbying and Lobbyists', 'Handicapped']",https://www.nytimes.com/1982/08/08/nyregion/political-action-urged-for-deaf.html,nyt://article/2f48e871-ace6-5ed5-8f23-cf93107eeae3,By Elsa Brenner
