headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
"PRO FOOTBALL;Painful Loss Shows That Reeves Is Under Fans' Microscope, Too",1995-11-27,article,News,Sports Desk,Sports,['Football'],https://www.nytimes.com/1995/11/27/sports/pro-football-painful-loss-shows-that-reeves-is-under-fans-microscope-too.html,nyt://article/7a6c23ad-896c-5f44-8be3-2efc13bc6bc3,By Mike Freeman
"For Deaf Mexicans, Freedom After Slavery and Detention",1998-07-18,article,News,Metropolitan Desk,New York,"['Deafness', 'Slavery', 'IMMIGRATION AND REFUGEES']",https://www.nytimes.com/1998/07/18/nyregion/for-deaf-mexicans-freedom-after-slavery-and-detention.html,nyt://article/7a94eba1-2eb4-580a-8f71-6a49268dfcad,By Mirta Ojito
Sports of The Times; Two Paths for Icon and Journeyman,1999-04-04,article,News,Sports Desk,Sports,"['Mergers, Acquisitions and Divestitures', 'Basketball']",https://www.nytimes.com/1999/04/04/sports/sports-of-the-times-two-paths-for-icon-and-journeyman.html,nyt://article/7aefefde-f11b-5bd7-b5b6-6b60892f2484,By Harvey Araton
Crime,1999-08-22,article,Review,Book Review Desk,Books,"['Reviews', 'Books and Literature']",https://www.nytimes.com/1999/08/22/books/crime-024139.html,nyt://article/7b126fb0-1152-539b-b319-cf8c95938e83,By Marilyn Stasio
"Gay, Jewish and Deaf: The Limits on Sharing",1995-09-09,article,Review,Cultural Desk,Theater,"['Reviews', 'Theater']",https://www.nytimes.com/1995/09/09/theater/theater-review-gay-jewish-and-deaf-the-limits-on-sharing.html,nyt://article/7b4587e4-2019-5d5b-93c6-286ccc289c20,By Ben Brantley
TRAVEL ADVISORY: CORRESPONDENT'S REPORT;Beethoven's Birthplace In Bonn Is Revamped,1996-05-05,article,News,Travel Desk,Travel,"['Music', 'RESTORATION ANDREHABILITATION', 'Biographical Information', 'Travel and Vacations']",https://www.nytimes.com/1996/05/05/travel/travel-advisory-correspondent-s-report-beethoven-s-birthplace-bonn-revamped.html,nyt://article/7bbc3d44-3528-5710-a318-b4130bed2959,
"Audiences: Maddening or, Best of All, Mad?",1999-09-05,article,News,Arts and Leisure Desk,Theater,"['Mental Health and Disorders', 'Theater']",https://www.nytimes.com/1999/09/05/theater/theater-audiences-maddening-or-best-of-all-mad.html,nyt://article/7c60f852-8fba-5185-95a3-5b66f102f63f,By Brian Cox
Patents;A little box holds out the enticing promise of the lowest long-distance rate every time you call.,1996-06-17,article,News,Business/Financial Desk,Business Day,"['Deafness', 'Prices (Fares, Fees and Rates)', 'Telephones and Telecommunications', 'Inventions and Patents']",https://www.nytimes.com/1996/06/17/business/patents-little-box-holds-enticing-promise-lowest-long-distance-rate-every-time.html,nyt://article/7c8564cd-800d-5733-86f1-81b46d58a7cc,By Sabra Chartrand
Teleconferencing Alters Lives of the Homebound,1995-12-27,article,News,Metropolitan Desk,New York,['TELECONFERENCING'],https://www.nytimes.com/1995/12/27/nyregion/teleconferencing-alters-lives-of-the-homebound.html,nyt://article/7c8f3c32-a6a9-5839-9f63-c9cb3319dbdb,By Eleanor Blau
Emotional March Gains a Repentant Wallace,1995-03-11,article,Biography,National Desk,U.S.,"['Blacks', 'Black People', 'Civil Rights', 'Demonstrations and Riots']",https://www.nytimes.com/1995/03/11/us/emotional-march-gains-a-repentant-wallace.html,nyt://article/7cb57f95-ea3b-5161-a46e-04a7be4a00b4,By Rick Bragg
NEWS SUMMARY,1995-03-20,article,Summary,Metropolitan Desk,New York,['NO INDEX TERMS'],https://www.nytimes.com/1995/03/20/nyregion/news-summary-282295.html,nyt://article/7cbe02fe-3e81-505c-a444-ef1473b5cf28,
New & Noteworthy Paperbacks,1997-01-19,article,Review,Book Review Desk,Books,"['Books and Literature', 'Book Trade', 'PAPERBACK BOOKS']",https://www.nytimes.com/1997/01/19/books/new-noteworthy-paperbacks-110477.html,nyt://article/7d4cd789-efb7-5a1d-99c7-84d51943c41f,By Laurel Graeber
CHRONICLE,1995-09-20,article,News,Style Desk,Style,"['Finances', 'Books and Literature', 'Theater']",https://www.nytimes.com/1995/09/20/style/chronicle-373295.html,nyt://article/7da04789-dded-56ed-bd0b-464e7c08526b,By Nadine Brozan
Alternative for Children With Cerebral Palsy,1995-07-30,article,News,Westchester Weekly Desk,New York,"['Education and Schools', 'Cerebral Palsy', 'Special Education (Handicapped)']",https://www.nytimes.com/1995/07/30/nyregion/alternative-for-children-with-cerebral-palsy.html,nyt://article/7da49c67-a93a-52e3-ab31-314d164e3c82,By Merri Rosenberg
Vermont-Bound Skiers Get One More Train,1996-12-01,article,News,Travel Desk,Travel,"['Skiing', 'Railroads']",https://www.nytimes.com/1996/12/01/travel/vermont-bound-skiers-get-one-more-train.html,nyt://article/7dd4532e-e2b4-5abc-b9cf-6853164b06dd,By Betsy Wade
"At 83 and 88, Glass Artists Thrive Anew",1996-11-21,article,News,Home Desk,Home & Garden,"['Handicrafts', 'Biographical Information']",https://www.nytimes.com/1996/11/21/garden/at-83-and-88-glass-artists-thrive-anew.html,nyt://article/7e04652b-fd04-5372-8b45-7e79f7c5d895,By Mitchell Owens
Healing With the Power Of Horses; Therapists Use Riding To Help Treat Disabilities,1998-06-20,article,News,Metropolitan Desk,New York,[],https://www.nytimes.com/1998/06/20/nyregion/healing-with-power-horses-therapists-use-riding-help-treat-disabilities.html,nyt://article/7e4f3385-820b-5ea8-8339-f6115a33b201,By Barbara Stewart
Love Among the Rouens,1997-11-23,article,Review,Book Review Desk,Books,"['Reviews', 'Books and Literature']",https://www.nytimes.com/1997/11/23/books/love-among-the-rouens.html,nyt://article/7e54b988-7d07-5660-b26b-c8597bed865e,By Laurel Graeber
"'Madam, I'm Adam'",1998-03-01,article,Review,Book Review Desk,Books,"['Reviews', 'Books and Literature']",https://www.nytimes.com/1998/03/01/books/madam-i-m-adam.html,nyt://article/7e6fc5eb-9e60-5275-8cd4-7ab3f6a28fa3,By Derek Bickerton
"The Neediest Cases; For Holiday, Deaf Teen-Agers Share Cooking and a Table",1998-11-26,article,News,Metropolitan Desk,New York,"['Thanksgiving Day', 'Deafness', 'NEW YORK TIMES NEEDIEST CASES FUND']",https://www.nytimes.com/1998/11/26/nyregion/the-neediest-cases-for-holiday-deaf-teen-agers-share-cooking-and-a-table.html,nyt://article/7e9980ed-ecdd-56b5-862f-f8b763135326,By Adam Gershenson
"For Surviving Octuplets, Progress Comes in Ounces",1999-01-17,article,News,National Desk,U.S.,"['Multiple Births', 'Fertility Drugs', 'OCTUPLETS']",https://www.nytimes.com/1999/01/17/us/for-surviving-octuplets-progress-comes-in-ounces.html,nyt://article/7ed9ef29-97a4-57de-aa7a-a41c732d9836,By Lawrence K. Altman
A Fresh Look at 'Special Needs',1999-02-15,article,News,News,World,[],https://www.nytimes.com/1999/02/15/news/a-fresh-look-at-special-needs.html,nyt://article/7ee958df-ec41-505e-ab68-527f27ad7cef,"By Robin Herman, International Herald Tribune"
Coalition Opposes McDonald's Site In Port Washington,1996-04-07,article,News,Long Island Weekly Desk,New York,"['Restaurants', 'Roads and Traffic', 'Fast Food Industry']",https://www.nytimes.com/1996/04/07/nyregion/coalition-opposes-mcdonald-s-site-in-port-washington.html,nyt://article/7f290bf3-ecd3-5ff5-a440-e9c7e5648f80,By Rahel Musleah
IDEAS & TRENDS;Intersexual Healing: An Anomaly Finds a Group,1996-02-04,article,News,Week in Review Desk,Week in Review,"['Sex', 'Surgery and Surgeons']",https://www.nytimes.com/1996/02/04/weekinreview/ideas-trends-intersexual-healing-an-anomaly-finds-a-group.html,nyt://article/7f4937b9-37ca-5580-b6f4-ff482585dd51,By Natalie Angier
Observer;Cheer at the Grocery,1996-07-30,article,Op-Ed,Editorial Desk,Opinion,"['Social Conditions and Trends', 'Newspapers', 'Celebrities']",https://www.nytimes.com/1996/07/30/opinion/observer-cheer-at-the-grocery.html,nyt://article/7f75abd0-77a6-5a1a-8aff-fb1fe3b98603,By Russell Baker
CHRONICLE,1995-10-25,article,News,Style Desk,Style,['Cancer'],https://www.nytimes.com/1995/10/25/style/chronicle-087238.html,nyt://article/7f79a61e-628f-5f45-8104-89ae7174ed30,By Nadine Brozan
"Paid Notice: Deaths  KENNER, MORTON",1999-02-19,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/02/19/classified/paid-notice-deaths-kenner-morton.html,nyt://article/7fcd051c-9a50-516d-8cbc-f5c94810b737,
"Aram Glorig, 92, Authority On the Ear and Its Disorders",1998-07-05,article,Obituary; Biography,National Desk,U.S.,"['Biographical Information', 'Deaths (Obituaries)']",https://www.nytimes.com/1998/07/05/us/aram-glorig-92-authority-on-the-ear-and-its-disorders.html,nyt://article/7fe64ac8-4b6d-5a39-8198-b0c32d3001c3,By Wolfgang Saxon
A Little League of Rock Bands in Bedford,1999-06-20,article,News,Westchester Weekly Desk,New York,['Music'],https://www.nytimes.com/1999/06/20/nyregion/a-little-league-of-rock-bands-in-bedford.html,nyt://article/7fedbcd3-2d21-560d-aa12-3163339d56e6,By Todd Shapera
"A Fatherless Boy in Algeria, Like Camus",1995-08-25,article,Review,Weekend Desk,Books,"['Reviews', 'Books and Literature']",https://www.nytimes.com/1995/08/25/books/books-of-the-times-a-fatherless-boy-in-algeria-like-camus.html,nyt://article/7fef5d1a-7076-58ff-93cc-a9b329f17720,By Michiko Kakutani
PLAYING IN THE NEIGHBORHOOD,1996-07-28,article,News,The City Weekly Desk,New York,"['Poetry and Poets', 'Children and Youth', 'Entertainment and Amusements']",https://www.nytimes.com/1996/07/28/nyregion/playing-in-the-neighborhood-020826.html,nyt://article/8037bcb7-a513-587e-a80f-2c06fe6bb0c4,
Children Meet Children in Toy Making,1996-08-11,article,News,Connecticut Weekly Desk,New York,"['Toys', 'Gifted Students', 'STAMFORD (CONN)', 'Special Education (Handicapped)', 'Handicapped']",https://www.nytimes.com/1996/08/11/nyregion/children-meet-children-in-toy-making.html,nyt://article/804ffe9e-be17-5458-b8cc-4c4101b4d237,By Diane Sierpina
CONNECTICUT GUIDE,1996-09-15,article,News,Connecticut Weekly Desk,New York,[],https://www.nytimes.com/1996/09/15/nyregion/connecticut-guide-299928.html,nyt://article/80ec037e-2d17-591e-b195-995c91931eb4,By Eleanor Charles
States Embrace The Web,1998-05-24,article,News,Travel Desk,Travel,"['COMPUTERS AND INFORMATION SYSTEMS', 'INTERNET AND WORLD WIDE WEB', 'Correction Stories', 'Travel and Vacations']",https://www.nytimes.com/1998/05/24/travel/practical-traveler-states-embrace-the-web.html,nyt://article/80fb379d-2404-5271-bc42-fab5f9b9ac11,By Betsy Wade
The battle over a new biography of Katharine Hepburn.,1995-05-14,article,Letter,Book Review Desk,Books,['Books and Literature'],https://www.nytimes.com/1995/05/14/books/l-the-battle-over-a-new-biography-of-katharine-hepburn-797495.html,nyt://article/811b9e19-fca1-52db-8a38-d6178a7aa534,
A Fantasy Fall Season; 'Bill and Bill',1998-09-20,article,News,Magazine Desk,Magazine,['Television'],https://www.nytimes.com/1998/09/20/magazine/a-fantasy-fall-season-bill-and-bill.html,nyt://article/812b4d0c-4d10-5cfa-b46a-412bfb904a2f,By Garry Shandling
6 Will Receive Awards for Outstanding Research,1996-09-26,article,News,National Desk,U.S.,"['Medicine and Health', 'Research', 'Awards, Decorations and Honors']",https://www.nytimes.com/1996/09/26/us/6-will-receive-awards-for-outstanding-research.html,nyt://article/816b04c8-4c40-5793-ae29-e05c6ffc19b7,By Tim Hilchey
Opening A Window On Hasidism,1997-07-20,article,News,Arts and Leisure Desk,Movies,"['JEWS', 'MOTION PICTURES', 'Hasidism']",https://www.nytimes.com/1997/07/20/movies/opening-a-window-on-hasidism.html,nyt://article/82f4a30e-d28b-5bdf-beb7-c87476945fab,By David Margolick
Community Colleges At the Crossroads: Which Way Is Up?,1997-08-03,article,News,Education Life Supplement,Education,"['Community Colleges', 'Colleges and Universities', 'SPECIAL SECTIONS']",https://www.nytimes.com/1997/08/03/education/community-colleges-at-the-crossroads-which-way-is-up.html,nyt://article/8313e1db-a2ab-5a90-9227-62fa72b27b34,By Peter Applebome
Boyz in Rap: Listening 2 a New Language,1995-06-28,article,,IHT News,Style,[],https://www.nytimes.com/1995/06/28/style/IHT-boyz-in-rap-listening-2-a-new-language.html,nyt://article/835ad2d2-e243-5eaf-a0d1-beb6fd1d4820,"By Mike Zwerin, International Herald Tribune"
U.S. Indictment Describes Abuses Of Deaf Mexican Trinket Sellers,1997-08-21,article,News,Metropolitan Desk,New York,"['Deafness', 'IMMIGRATION AND REFUGEES', 'Torture']",https://www.nytimes.com/1997/08/21/nyregion/us-indictment-describes-abuses-of-deaf-mexican-trinket-sellers.html,nyt://article/83673e58-c81f-51fe-b5e2-599007fb3abb,By Ian Fisher
Daughters of Britain Retain Stiff Upper Lip,1998-04-19,article,News,Long Island Weekly Desk,New York,"['BRITISH-AMERICANS', 'Biographical Information']",https://www.nytimes.com/1998/04/19/nyregion/long-island-journal-daughters-of-britain-retain-stiff-upper-lip.html,nyt://article/837d93c4-a273-5a5b-bd8e-f59e20283380,By Diane Ketcham
Southampton Historical Museum Is Setting a Spirited Agenda,1996-06-02,article,News,Long Island Weekly Desk,New York,[],https://www.nytimes.com/1996/06/02/nyregion/southampton-historical-museum-is-setting-a-spirited-agenda.html,nyt://article/838d9788-24f5-5650-94ef-022d438aaadb,By Ramin P. Jaleshgari
CHILDREN'S BOOKS; Verse-Case Scenarios,1999-11-21,article,Review,Book Review Desk,Books,[],https://www.nytimes.com/1999/11/21/books/childrens-books-versecase-scenarios.html,nyt://article/83bf868a-341b-5dd9-a9aa-471de3c05f9e,By Charles Simic
"Paid Notice: Deaths  SONNENREICH, JOSEPH I.",1999-06-07,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/07/classified/paid-notice-deaths-sonnenreich-joseph-i.html,nyt://article/83cb0cc2-85c0-5b31-8d31-4135eb032b3d,
Mitchell Gould and Julie Brecher,1997-12-14,article,News,Society Desk,Style,['Weddings and Engagements'],https://www.nytimes.com/1997/12/14/style/weddings-mitchell-gould-and-julie-brecher.html,nyt://article/83eab4ed-1810-5f97-95ad-4fa945ec4e8e,
"Lush, Convenient And on the Waterfront",1997-08-31,article,News,Real Estate Desk,Real Estate,"['Housing', 'GEOGRAPHIC PROFILES']",https://www.nytimes.com/1997/08/31/realestate/lush-convenient-and-on-the-waterfront.html,nyt://article/84a4c699-c1e0-580e-9637-801def0026a4,By Vivien Kellerman
SPARE TIMES,1998-04-17,article,Schedule,Leisure/Weekend Desk,Arts,[],https://www.nytimes.com/1998/04/17/arts/spare-times-529109.html,nyt://article/84b79b91-78eb-5a46-9dc6-12d0d748b5ad,
Mayor Wants To Privatize Pupil Reviews,1998-06-09,article,News,Metropolitan Desk,New York,"['Education and Schools', 'Privatization', 'Finances', 'Budgets and Budgeting', 'Special Education (Handicapped)']",https://www.nytimes.com/1998/06/09/nyregion/mayor-wants-to-privatize-pupil-reviews.html,nyt://article/84e764b2-0595-59b0-a0a6-32c9e3ad4f04,By Somini Sengupta
Q & A,1998-12-06,article,Question,Travel Desk,Travel,[],https://www.nytimes.com/1998/12/06/travel/q-a-194000.html,nyt://article/84f1ddde-4ad7-5443-b1da-95ade0be4567,By Paul Freireich
NEWS SUMMARY,1997-09-01,article,Summary,Metropolitan Desk,New York,[],https://www.nytimes.com/1997/09/01/nyregion/news-summary-894524.html,nyt://article/84f96339-67a3-5b46-b1da-625a89a0c312,
"'Asian Money,' American Fears",1997-01-05,article,News,Week in Review Desk,Week in Review,"['Foreign Investments', 'United States Economy', 'Finances', 'Elections', 'Economic Conditions and Trends']",https://www.nytimes.com/1997/01/05/weekinreview/asian-money-american-fears.html,nyt://article/8509e019-3708-5dc1-86ca-05ae493292a0,By David E. Sanger
Crime,1997-08-10,article,Review,Book Review Desk,Books,"['Reviews', 'Books and Literature']",https://www.nytimes.com/1997/08/10/books/crime-419370.html,nyt://article/858a370f-0219-5e94-aa6f-a2fd6379f0fd,By Marilyn Stasio
"As Funds Shrink, Is Special Ed Too Special?",1996-02-11,article,News,New Jersey Weekly Desk,New York,"['Education and Schools', 'Finances', 'Budgets and Budgeting', 'Special Education (Handicapped)', 'Handicapped']",https://www.nytimes.com/1996/02/11/nyregion/as-funds-shrink-is-special-ed-too-special.html,nyt://article/859641ce-49fc-5ef1-b75f-55901d202c86,By Abby Goodnough
Universal Language Of High Exasperation,1995-09-23,article,Review,Cultural Desk,Theater,"['Reviews', 'Deafness', 'Theater']",https://www.nytimes.com/1995/09/23/theater/theater-review-universal-language-of-high-exasperation.html,nyt://article/85d56ba7-1b65-5337-bb48-2bab2e3004f9,By Ben Brantley
"Paid Notice: Deaths  BLUM, ROBERT P.",1999-07-17,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/07/17/classified/paid-notice-deaths-blum-robert-p.html,nyt://article/860963ba-c160-5d9d-a830-43bc354ddace,
Those Horror Movies That Haunt Us Still,1998-10-25,article,News,Television,Arts,['Television'],https://www.nytimes.com/1998/10/25/tv/cover-story-those-horror-movies-that-haunt-us-still.html,nyt://article/8610386d-70bc-5beb-90a9-3e190487b9f9,By Peter Applebome
Fund Drive Sets Record As It Nears The Finish,1999-02-23,article,News,Metropolitan Desk,New York,['NEW YORK TIMES NEEDIEST CASES FUND'],https://www.nytimes.com/1999/02/23/nyregion/the-neediest-cases-fund-drive-sets-record-as-it-nears-the-finish.html,nyt://article/8653e38b-d679-5ec9-9382-61ceb089f418,By Adam Gershenson
Poetry for the People,1995-06-18,article,Review,Book Review Desk,Books,"['Books and Literature', 'Poetry and Poets']",https://www.nytimes.com/1995/06/18/books/poetry-for-the-people.html,nyt://article/8670da32-3287-525a-bb4b-c5345622d951,By Helen Vendler
A Suitably Sprawling Version of a John Irving Novel,1998-07-12,article,News,Arts and Leisure Desk,Theater,['Theater'],https://www.nytimes.com/1998/07/12/theater/theater-a-suitably-sprawling-version-of-a-john-irving-novel.html,nyt://article/86966879-4b9e-5c71-bb0a-aed11c5643de,By Todd S. Purdum
ALL IN ONE: A special report. ; Where All Doors Are Open for Disabled Students,1997-12-28,article,Special Report,National Desk,U.S.,[],https://www.nytimes.com/1997/12/28/us/all-in-one-a-special-report-where-all-doors-are-open-for-disabled-students.html,nyt://article/86cb8b84-0a7b-5d7d-9b55-66d30124b2fb,By Tamar Lewin
Some Expatriate Benefits May Survive Dead Tax Bill,1999-09-23,article,News,News,World,[],https://www.nytimes.com/1999/09/23/news/some-expatriate-benefits-may-survive-dead-tax-bill.html,nyt://article/8826f57d-da31-51ce-a0c0-3e1bfe949df7,"By Brian Knowlton, International Herald Tribune"
Beethoven's Hair Tells All!,1998-11-29,article,News,Magazine Desk,Magazine,"['Biographical Information', 'DEOXYRIBONUCLEIC ACID', 'History']",https://www.nytimes.com/1998/11/29/magazine/beethoven-s-hair-tells-all.html,nyt://article/883cf891-36e8-5ed1-ba79-d2270161e613,By Philip Weiss
"The Ratings, From All Angles",1997-11-26,article,News,The Arts/Cultural Desk,Arts,"['Television', 'Ratings and Rating Systems']",https://www.nytimes.com/1997/11/26/arts/tv-notes-the-ratings-from-all-angles.html,nyt://article/8854727f-df71-5ab0-ada3-dc5683627699,By Bill Carter
Coming To Terms With Niagara,1996-09-29,article,News,Travel Desk,Travel,['Travel and Vacations'],https://www.nytimes.com/1996/09/29/travel/coming-to-terms-with-niagara.html,nyt://article/88cb9172-d5e9-5fdc-b6f6-777f3669c434,By Jody Alesandro
"T. G. Gradnauer, 54, Teacher of the Deaf",1995-03-28,article,Obituary; Biography,Obituary,Obituaries,"['Biographical Information', 'DEATHS']",https://www.nytimes.com/1995/03/28/obituaries/t-g-gradnauer-54-teacher-of-the-deaf.html,nyt://article/8914fcbc-aabc-56e0-88bb-a1b738cd6e1d,
"Victoriana, Complete With Corsets",1997-08-31,article,News,Connecticut Weekly Desk,New York,"['Victorian Era', 'UNDERWEAR', 'APPAREL']",https://www.nytimes.com/1997/08/31/nyregion/victoriana-complete-with-corsets.html,nyt://article/89190151-01c6-517b-aee6-42ad5337c127,By Susan Pearsall
The Silent Minority,1997-01-26,article,Review,Book Review Desk,Books,"['Books and Literature', 'Sign Language']",https://www.nytimes.com/1997/01/26/books/the-silent-minority.html,nyt://article/89c610da-8510-5230-9fa5-9ba4a5488e4b,By Hugh Kenner
"In School for Deaf, America's Promise to Immigrants Is Kept",1997-08-24,article,News,The City Weekly Desk,New York,"['Deafness', 'IMMIGRATION AND REFUGEES']",https://www.nytimes.com/1997/08/24/nyregion/in-school-for-deaf-america-s-promise-to-immigrants-is-kept.html,nyt://article/89cbd19a-14ca-57f2-8828-b6376fc9f387,By Jane Gross
A Linguistic Big Bang,1999-10-24,article,News,Magazine Desk,Magazine,"['Deafness', 'Sign Language', 'Nicaraguan Sign Language', 'Children and Youth', 'Education and Schools', 'Special Education (Handicapped)', 'Language and Languages']",https://www.nytimes.com/1999/10/24/magazine/a-linguistic-big-bang.html,nyt://article/89d8e714-c9b8-57b2-85a0-287069c4be06,By Lawrence Osborne
Negotiating on Rents in a Mitchell-Lama Buyout,1999-07-18,article,News,Real Estate Desk,Real Estate,"['Housing', 'Renting and Leasing', 'Mitchell-Lama Projects']",https://www.nytimes.com/1999/07/18/realestate/perspectives-negotiating-on-rents-in-a-mitchell-lama-buyout.html,nyt://article/89de7c72-e4d9-5bfe-8034-270577921f90,By Alan S. Oser
"New York to Teach Deaf in Sign Language, Then English",1998-03-05,article,News,Metropolitan Desk,New York,"['Deafness', 'Education and Schools', 'Teachers and School Employees', 'Sign Language']",https://www.nytimes.com/1998/03/05/nyregion/new-york-to-teach-deaf-in-sign-language-then-english.html,nyt://article/8a2188b8-f630-5ab3-9a1a-e522f140a187,By Felicia R. Lee
Hmong Stories As Told on the Cloth,1995-03-05,article,News,Connecticut Weekly Desk,New York,"['Books and Literature', 'Children and Youth', 'Hmong Tribe']",https://www.nytimes.com/1995/03/05/nyregion/hmong-stories-as-told-on-the-cloth.html,nyt://article/8a9013be-f315-52e1-af06-734653326167,By Jackie Fitzpatrick
Stop the Fight Over Iran Sanctions,1996-11-05,article,,IHT News,Business Day,[],https://www.nytimes.com/1996/11/05/business/worldbusiness/IHT-stop-the-fight-over-iran-sanctions.html,nyt://article/8abf8ab3-09fb-55aa-b331-d619e8309086,"By Reginald Dale, International Herald Tribune"
Alzheimer Studies Thwarted,1997-03-05,article,News,National Desk,U.S.,"['Estrogen', ""ALZHEIMER'S DISEASE"", 'AGED', 'Women', 'Menopause', 'Research']",https://www.nytimes.com/1997/03/05/us/alzheimer-studies-thwarted.html,nyt://article/8adc34af-9876-5a00-9aee-8dcea09513f4,By Jane E. Brody
C.I.A. Study Details Failures; Scouring of System Is Urged,1998-06-03,article,News,Foreign Desk,World,"['ATOMIC WEAPONS', 'United States International Relations', 'Espionage', 'Nuclear Tests', 'Intelligence Services', 'Satellites']",https://www.nytimes.com/1998/06/03/world/cia-study-details-failures-scouring-of-system-is-urged.html,nyt://article/8b04f49e-9351-5f96-8afb-0a1be1e450a1,By Tim Weiner
"PAPERBACK BEST SELLERS: January 15, 1995",1995-01-15,article,List,Book Review Desk,Books,['NO INDEX TERMS'],https://www.nytimes.com/1995/01/15/books/paperback-best-sellers-january-15-1995.html,nyt://article/8b8b437d-9563-526a-a0d1-1f4d020f59b2,
In Many Old Cemeteries There Is a World of Art,1999-11-21,article,News,Connecticut Weekly Desk,New York,['Cemeteries'],https://www.nytimes.com/1999/11/21/nyregion/in-many-old-cemeteries-there-is-a-world-of-art.html,nyt://article/8bf1dc30-aefd-504b-98a7-b5e667574af0,By Bill Ryan
"Paid Notice: Deaths  SLIGH, CHARLES R., JR.",1997-01-28,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1997/01/28/classified/paid-notice-deaths-sligh-charles-r-jr.html,nyt://article/8c4540ce-a4ee-536d-9bb8-e34d4b22de8e,
Is Mayor's Civility Drive a Platonic Pipe Dream?; Politicians in a Hurry,1998-03-03,article,Letter,Editorial Desk,Opinion,"['Roads and Traffic', 'Speed Limits and Speeding']",https://www.nytimes.com/1998/03/03/opinion/l-is-mayor-s-civility-drive-a-platonic-pipe-dream-politicians-in-a-hurry-834610.html,nyt://article/8c536037-d25c-5c61-8953-bbcbb4be1ad3,
"Paid Notice: Deaths  LYNAM, JAYNE M. (NEE HUNOLD)",1997-10-21,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1997/10/21/classified/paid-notice-deaths-lynam-jayne-m-nee-hunold.html,nyt://article/8d275474-9030-5d59-b6fd-c79ed1ccc4bf,
The Mind's Eye,1999-11-21,article,Review,Book Review Desk,Books,"['Reviews', 'Macular Degeneration', 'Books and Literature', 'Biographical Information', 'Eyes and Eyesight']",https://www.nytimes.com/1999/11/21/books/the-mind-s-eye.html,nyt://article/8d344814-8e2c-5780-9c76-1178b9d0247c,By Henry Kisor
Teachers Reject Bilingual Education; Each Student's Needs,1998-03-15,article,Letter,Editorial Desk,Opinion,"['Deafness', 'Education and Schools', 'Sign Language']",https://www.nytimes.com/1998/03/15/opinion/l-teachers-reject-bilingual-education-each-student-s-needs-029459.html,nyt://article/8d7a9672-313d-5432-866a-7bc353e33085,
Beyond the First 100 Days,1995-04-07,article,Op-Ed,Editorial Desk,Opinion,"['United States Politics and Government', 'PUBLIC OPINION', 'Conservatism (US Politics)']",https://www.nytimes.com/1995/04/07/opinion/beyond-the-first-100-days.html,nyt://article/8e312871-bf98-5c35-b1af-b713dee14029,By William Kristol
The Winner and Still King of the Net,1995-08-15,article,News,Metropolitan Desk,New York,"['AMUSEMENT PARKS', 'Biographical Information', 'Volleyball']",https://www.nytimes.com/1995/08/15/nyregion/our-towns-the-winner-and-still-king-of-the-net.html,nyt://article/8e81ef2d-d291-5dce-80c1-d06b4eab17d8,By Evelyn Nieves
Replacement Part,1999-11-21,article,Review,Book Review Desk,Books,"['Reviews', 'Books and Literature']",https://www.nytimes.com/1999/11/21/books/replacement-part.html,nyt://article/8e857ae3-8d66-5472-a52b-43d4c9356d97,By Ron Carlson
"After Movies, Unwanted Dalmatians",1997-09-14,article,News,National Desk,U.S.,"['MOTION PICTURES', 'Dogs', 'Children and Youth', 'DALMATIANS (DOGS)']",https://www.nytimes.com/1997/09/14/us/after-movies-unwanted-dalmatians.html,nyt://article/8ecc801c-cc41-5d25-bf5e-d14cfc14b158,By Mireya Navarro
My Journey Among the Blind,1996-05-05,article,News,The City Weekly Desk,New York,"['Surveys and Series', 'Blindness']",https://www.nytimes.com/1996/05/05/nyregion/my-journey-among-the-blind.html,nyt://article/8ef234ca-1d0b-5568-90e9-39df5d64f69b,By Charlie Leduff
"POLITICS: STATE CONVENTIONS;Dole Forces Lose Texas Delegates Over Abortion, but a Senator Wins",1996-06-23,article,News,National Desk,U.S.,"['ABORTION', 'PRESIDENTIALELECTION OF 1996', 'ELECTION ISSUES', 'Conventions, National (US)']",https://www.nytimes.com/1996/06/23/us/politics-state-conventions-dole-forces-lose-texas-delegates-over-abortion-but.html,nyt://article/8f5f3ee7-bedc-5ef1-b86a-2384f6cad4f2,By Richard L. Berke
"Paid Notice: Deaths  HOCHBERG, IRVING",1999-11-02,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/11/02/classified/paid-notice-deaths-hochberg-irving.html,nyt://article/8f837d3d-103e-5b12-a281-80610ae33586,
Signing on Broadway: It's a Tough Act,1995-02-13,article,News,Cultural Desk,Theater,"['Deafness', 'Handicapped', 'Theater']",https://www.nytimes.com/1995/02/13/theater/signing-on-broadway-it-s-a-tough-act.html,nyt://article/8fc1aa6b-5d69-5e61-8164-ee5cc9645ab5,By Donald G. McNeil Jr
